anime_id,Name,Score,Genres,Type,Episodes,Members
37908,Senjou no Valkyria Special,5.38,Comedy,Special,1.0,1529
37910,Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,6.74,"Fantasy, Romance",OVA,1.0,8439
37914,Chikyuugai Shounen Shoujo,6.85,"Adventure, Sci-Fi",ONA,6.0,35227
37915,Uchuu no Hou: Reimei-hen,5.09,Sci-Fi,Movie,1.0,1872
37916,Uma Musume: Pretty Derby - BNW no Chikai,7.13,Sports,Special,3.0,12697
37920,Ueno-san wa Bukiyou,6.57,Comedy,TV,12.0,114777
37921,ReLIFE: Kanketsu-hen Specials,6.89,Slice of Life,Special,2.0,23225
37922,Seikaisuru Kado: Beyond Information,6.03,Sci-Fi,ONA,1.0,2589
37923,Baa-cha no Kingyo,6.12,Slice of Life,ONA,1.0,1057
37924,Ani ni Tsukeru Kusuri wa Nai! 2,7.73,"Comedy, Slice of Life",TV,24.0,48338
37926,Nakanohito Genome [Jikkyouchuu],6.87,"Comedy, Drama",TV,12.0,126721
37928,Mu Wang Zhi Wang: Han Tie Dou,6.21,"Action, Mystery, Romance",ONA,21.0,739
37930,Sketch,5.47,UNKNOWN,ONA,1.0,372
37932,Quanzhi Gaoshou 2,7.92,Action,ONA,12.0,112948
37933,Mahou Shoujo Lyrical Nanoha A's Picture Drama,5.72,Comedy,Special,1.0,1338
37934,Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,5.62,Comedy,Special,1.0,1259
37936,Wu Shan Wu Xing (2020),7.82,"Action, Fantasy",ONA,3.0,50565
37937,Wan Jie Xian Zong,7.21,"Action, Adventure, Fantasy, Romance",ONA,40.0,4429
37938,Hua Jianghu: Huan Shi Men Sheng,6.3,"Drama, Fantasy, Mystery, Romance",ONA,20.0,1424
37939,Lilitales,6.03,Hentai,ONA,4.0,3561
37940,Yatogame-chan Kansatsu Nikki,6.25,"Comedy, Slice of Life",TV,12.0,30872
37947,Rocket Dive,5.19,UNKNOWN,Music,1.0,269
37948,Hentatsu,5.3,Comedy,ONA,9.0,1788
37952,Shoumetsu Toshi,5.47,"Action, Adventure, Drama, Fantasy, Mystery",TV,12.0,65378
37954,Neo-Aspect,7.42,UNKNOWN,Music,1.0,2825
37955,Mou Ichido Luminous,6.49,UNKNOWN,Music,1.0,1591
37956,3D Kanojo: Real Girl 2nd Season,7.67,Romance,TV,12.0,179160
37958,Fukigen na Mononokean Tsuzuki,7.57,"Comedy, Supernatural",TV,13.0,50172
37959,Gakuen Babysitters Special,7.74,UNKNOWN,Special,1.0,40379
37960,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,5.96,Sports,Movie,1.0,2347
37962,IDOLiSH7 Second Beat!,8.14,Drama,TV,15.0,28951
37963,Caramel Honey,6.78,"Boys Love, Comedy",ONA,30.0,14543
37964,Mayonaka no Occult Koumuin,6.73,"Fantasy, Mystery",TV,12.0,63490
37965,Kaze ga Tsuyoku Fuiteiru,8.39,"Drama, Sports",TV,23.0,285359
37966,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,6.14,"Action, Adventure, Comedy, Fantasy",Movie,1.0,25029
37967,"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session""",6.54,Comedy,Movie,3.0,14574
37968,Kirakira Happy★Hirake! Cocotama,6.59,"Fantasy, Slice of Life",TV,55.0,872
37969,Youkai Watch Movie 5: Forever Friends,6.55,"Comedy, Supernatural",Movie,1.0,1656
37970,Yakusoku no Nanaya Matsuri,6.69,"Drama, Sci-Fi",ONA,1.0,7474
37972,Hoshiai no Sora,7.59,"Drama, Sports",TV,12.0,192104
37973,Märchen Mädchen Specials,6.0,Fantasy,Special,2.0,6023
37975,Piano no Mori (TV) 2nd Season,7.42,Drama,TV,12.0,48533
37976,Zombieland Saga,7.51,"Award Winning, Comedy, Supernatural",TV,12.0,470781
37979,Mahou Shoujo Tokushusen Asuka,6.33,"Action, Drama",TV,12.0,81123
37980,Youkoso Japari Park,5.84,"Adventure, Comedy, Fantasy",ONA,36.0,4270
37981,Kaijuu no Kodomo,7.2,"Award Winning, Drama, Mystery, Supernatural",Movie,1.0,102019
37982,Domestic na Kanojo,6.67,"Drama, Romance",TV,12.0,710124
37983,Nekopara: Koneko no Hi no Yakusoku,7.02,"Comedy, Romance",ONA,1.0,32310
37984,"Kumo desu ga, Nani ka?",7.45,"Action, Adventure, Comedy, Fantasy, Mystery",TV,24.0,401291
37985,Aggressive Retsuko (ONA) 2nd Season,7.74,Comedy,ONA,10.0,111616
37986,Trinity Seven Movie 2: Heavens Library to Crimson Lord,7.34,"Action, Comedy, Fantasy, Romance, Ecchi",Movie,1.0,105774
37987,Violet Evergarden Movie,8.9,"Award Winning, Drama, Fantasy",Movie,1.0,547686
37988,Uchuu Senkan Tiramisù II,6.52,"Comedy, Sci-Fi, Slice of Life",TV,13.0,9577
37989,Golden Kamuy 2nd Season,8.24,"Action, Adventure",TV,12.0,189247
37990,Gurazeni Season 2,6.73,Sports,TV,12.0,4713
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8.58,"Action, Adventure, Supernatural",TV,39.0,958134
37992,Jingai-san no Yome,5.78,"Comedy, Fantasy, Romance",TV,12.0,44228
37993,Watashi ni Tenshi ga Maiorita!,7.29,"Comedy, Girls Love",TV,12.0,194043
37994,B: The Beginning Succession,6.19,"Action, Mystery, Supernatural, Suspense",ONA,6.0,92042
37996,Asobi Asobase: Cosplay Taikai/Otona no Watashi e,7.52,Comedy,OVA,1.0,46705
37997,Devils Line: Anytime Anywhere,6.92,"Action, Drama, Romance, Supernatural",OVA,1.0,22642
37998,Girly Air Force,6.15,"Action, Sci-Fi",TV,12.0,77622
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.41,Comedy,TV,12.0,1632893
38000,Kimetsu no Yaiba,8.5,"Action, Award Winning, Fantasy",TV,26.0,2808712
38002,Asobi Asobase Specials,7.59,Comedy,Special,2.0,43174
38003,Bungou Stray Dogs 3rd Season,8.22,"Action, Mystery, Supernatural",TV,12.0,581684
38004,Strike Witches: 501 Butai Hasshin Shimasu!,6.58,"Comedy, Sci-Fi",TV,12.0,18717
38005,Strike Witches: Road to Berlin,7.34,"Action, Sci-Fi, Ecchi",TV,12.0,25620
38006,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,6.69,Sci-Fi,TV,12.0,22670
38009,Re:Stage! Dream Days♪,6.67,Slice of Life,TV,12.0,10632
38012,Toe! Space Attendant Aoi,5.5,"Action, Sci-Fi",Movie,1.0,1030
38015,Shika no Ou: Yuna to Yakusoku no Tabi,6.87,"Action, Adventure, Fantasy",Movie,1.0,26176
38017,Yuukai Anna,4.59,"Action, Adventure, Romance",Movie,1.0,1644
38019,"15-sai, Kyou kara Dousei Hajimemasu.",5.71,"Drama, Romance",ONA,30.0,1724
38020,Beatless Final Stage,6.8,"Action, Drama, Romance, Sci-Fi",TV,4.0,35780
38021,Monster Strike the Movie: Sora no Kanata,6.15,"Action, Fantasy",Movie,1.0,3195
38022,Monster Strike The Animation,6.63,"Action, Fantasy",ONA,63.0,5257
38023,Lipton #watashitolipton,5.54,Slice of Life,ONA,3.0,418
38024,Monster Strike The Animation Episode 0,5.59,"Action, Fantasy",ONA,1.0,1456
38027,Free! Dive to the Future - Soushun no Build-up!,7.56,Comedy,Special,1.0,21686
38028,Green Dakara x Mirai no Mirai,5.25,UNKNOWN,ONA,2.0,1940
38029,Moom: Hajimari no Monogatari,5.63,UNKNOWN,Special,1.0,276
38030,Muchi Muchi Kyousei Seichouchuu!!!,6.88,Hentai,ONA,2.0,9269
38031,Kansen Sodom,6.08,Hentai,OVA,1.0,8377
38032,Tinderbox,6.22,Hentai,OVA,2.0,5118
38033,Soikano: Gyutto Dakishimete - The Animation,6.94,Hentai,OVA,1.0,5716
38034,Tiny Evil,7.08,"Supernatural, Hentai",OVA,4.0,17738
38035,Nuresuke JK Ameyadori Rape,6.59,Hentai,ONA,2.0,4633
38036,Hasande Ageru,6.14,Hentai,OVA,2.0,4292
38037,Ane Chijo♥Max Heart,6.63,Hentai,OVA,4.0,9285
38038,Elf no Oshiego to Sensei,6.5,"Fantasy, Hentai",OVA,2.0,5961
38039,Kyonyuu JK ga Ojisan Chinpo to Jupo Jupo Iyarashii Sex Shitemasu.,6.64,Hentai,OVA,2.0,6290
38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,8.45,"Adventure, Comedy, Fantasy",Movie,1.0,725216
38042,Graduation,4.74,UNKNOWN,Music,1.0,257
38043,Haru Yasumi no Yoru,5.16,UNKNOWN,Music,1.0,276
38044,Bouken no Susume,5.22,UNKNOWN,Music,1.0,283
38045,"""Calpis"" Hakkou Monogatari",4.62,UNKNOWN,ONA,1.0,628
38046,Kyoukaisenjou no Horizon Special,6.32,"Action, Fantasy, Sci-Fi",Special,1.0,4851
38047,Crescendo Story,5.35,UNKNOWN,Music,1.0,940
38050,Shoujo☆Kageki Revue Starlight Specials,6.93,Comedy,Special,3.0,7899
38051,Rikaisha,6.16,UNKNOWN,Music,1.0,1659
38052,WiSH VOYAGE,7.0,UNKNOWN,Music,1.0,1746
38054,Pop in Q Dance MV,5.46,UNKNOWN,Music,1.0,752
38058,Oi-san to 40 no Monogatari,5.45,Slice of Life,ONA,41.0,301
38059,Namakura Gatana: Kunoichi-hen,4.56,Ecchi,ONA,1.0,1261
38061,One Room: Second Season - Hanasaka Yui no Prologue,5.78,Slice of Life,Special,1.0,11896
38062,Endro~!,6.92,"Fantasy, Slice of Life",TV,12.0,73842
38063,Oshiego ni Kyouhaku Sareru no wa Hanzai desu ka?,5.56,UNKNOWN,ONA,1.0,1016
38066,Fin-tan to Sauna ni Nyuurou,4.74,Slice of Life,ONA,1.0,328
38067,Harukana Receive: Yokoku,5.79,Sports,ONA,11.0,3201
38068,Poputepipikku Kinen,6.3,Sports,ONA,1.0,5943
38070,Kkoma Bus Tayo,5.65,UNKNOWN,TV,26.0,431
38071,Kkoma Bus Tayo 2,5.61,UNKNOWN,TV,26.0,339
38072,Kkoma Bus Tayo 3,5.43,UNKNOWN,TV,26.0,314
38074,Kkoma Bus Tayo 4,5.5,UNKNOWN,TV,26.0,299
38078,Zoo: Hidamari no Shi,6.2,Sci-Fi,Movie,1.0,976
38080,Kono Oto Tomare!,7.92,"Drama, Romance",TV,13.0,283470
38081,Girls & Panzer: Saishuushou Part 2,8.06,UNKNOWN,Movie,1.0,33061
38083,Ken En Ken: Aoki Kagayaki,6.01,"Action, Adventure, Fantasy",TV,13.0,16830
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,7.94,"Action, Fantasy, Supernatural",TV,21.0,265020
38085,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,6.85,"Action, Fantasy, Supernatural",Movie,1.0,82077
38086,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,7.58,"Action, Fantasy, Supernatural",Movie,1.0,66561
38088,Digimon Adventure: Last Evolution Kizuna,8.17,"Action, Adventure, Comedy, Drama",Movie,1.0,40424
38089,"Okoshiyasu, Chitose-chan",6.69,"Comedy, Slice of Life",TV,24.0,6227
38091,Hachigatsu no Cinderella Nine,6.11,Sports,TV,12.0,27020
38095,Hatsujou Switch: Otosareta Shoujo-tachi - The Animation,6.36,Hentai,OVA,1.0,4723
38096,Ensemble Girls!!,5.65,UNKNOWN,ONA,1.0,734
38098,Mix: Meisei Story,7.22,"Drama, Romance, Sports",TV,24.0,23608
38101,5-toubun no Hanayome,7.66,"Comedy, Romance",TV,12.0,890586
38104,Mahou Shoujo Site Recaps,6.21,"Drama, Horror, Supernatural",Special,2.0,5187
38106,Hotohashiru,6.08,Supernatural,Music,1.0,1180
38107,Maken no Hime wa Ero Ero desu,6.22,"Fantasy, Hentai",OVA,4.0,4198
38110,Tales of HR,6.09,Comedy,ONA,13.0,1355
38112,Tales of Puppet,5.95,"Comedy, Fantasy",ONA,16.0,828
38130,Matsugae wo Musubi,6.51,Drama,Movie,1.0,470
38141,Soredemo Tsuma wo Aishiteru 2,6.17,Hentai,OVA,2.0,5354
38142,Out Of My Head,5.66,Sci-Fi,Music,1.0,521
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",7.73,Slice of Life,TV,12.0,186091
38149,Full Metal Panic! Invisible Victory Intermission,6.3,Action,Special,2.0,6314
38150,Namu Amida Butsu! Rendai Utena,6.06,Fantasy,TV,12.0,14435
38153,Kouryuu Densetsu Villgust PV,5.49,"Action, Adventure, Comedy, Fantasy",Special,1.0,338
38154,3-gatsu no Lion: Ugoku! Nya Shogi,6.04,UNKNOWN,Special,10.0,3920
38157,Circlet Princess,5.96,"Sci-Fi, Sports",TV,12.0,17078
38158,HuGoo.n no Hug Hug Song,4.95,UNKNOWN,Music,1.0,347
38161,Kabukichou Sherlock,6.89,"Comedy, Drama, Mystery",TV,24.0,81129
38162,Rinshi!! Ekoda-chan,5.53,"Comedy, Slice of Life",TV,11.0,10791
38163,Iya na Kao sare nagara Opantsu Misete Moraitai 2,5.9,Ecchi,ONA,6.0,34245
38175,Seizei Ganbare! Mahou Shoujo Kurumi 2nd Season,6.01,UNKNOWN,ONA,25.0,803
38177,Anitore! XX: Hitotsu Yane no Shita de Specials,5.05,"Comedy, Sports, Ecchi",Special,6.0,2526
38179,Kino no Tabi: The Beautiful World - The Animated Series - Haikyo no Kuni - On Your Way,6.31,Adventure,Special,27.0,4243
38180,Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku,6.29,Action,Special,1.0,3110
38181,Chainsaw Bunny,5.07,"Comedy, Horror, Supernatural, Suspense",ONA,1.0,3471
38186,Bokutachi wa Benkyou ga Dekinai,7.28,"Comedy, Romance",TV,13.0,419540
38191,Annie,4.89,Sci-Fi,Music,1.0,308
38192,Sakugan,6.51,"Adventure, Comedy, Sci-Fi",TV,12.0,97398
38196,Chouetsu Sekai,5.05,Fantasy,OVA,10.0,882
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,7.07,"Action, Adventure, Fantasy",OVA,1.0,75627
38199,Bermuda Triangle: Colorful Pastrale,5.5,Fantasy,TV,12.0,8209
38201,Osomatsu-san Movie,7.87,Comedy,Movie,1.0,14475
38203,The iDOLM@STER SideM: Wake Atte Mini!,6.24,"Comedy, Slice of Life",TV,12.0,3649
38211,Cinderella Girls Gekijou 3rd Season Specials,6.11,"Comedy, Slice of Life",Special,3.0,1363
38212,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.",5.56,"Romance, Hentai",ONA,12.0,19168
38217,"Wei, Kanjian Erduo La!",7.22,"Boys Love, Comedy, Slice of Life",ONA,12.0,18192
38220,Ze Tian Ji 4th Season,6.99,"Action, Adventure, Fantasy",ONA,12.0,2607
38226,Choukadou Girl ⅙,5.97,"Comedy, Romance, Sci-Fi",TV,12.0,17094
38234,One Piece Movie 14: Stampede,8.22,"Action, Adventure, Fantasy",Movie,1.0,171005
38235,Inazuma Eleven: Orion no Kokuin,6.87,Sports,TV,49.0,26276
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.2,"Comedy, Supernatural",Special,1.0,205864
38250,Xiao Lu He Xiao Lan,7.34,"Boys Love, Comedy, Drama, Sci-Fi, Slice of Life",ONA,72.0,9290
38251,"Sono Toki, Kanojo wa.",5.65,"Drama, Romance",TV,12.0,15252
38252,Boku to Nurse no Kenshuu Nisshi The Animation,7.03,Hentai,OVA,1.0,8257
38254,Hashiri Tsuzukete Yokatta tte.,6.38,"Drama, Slice of Life",TV,4.0,12113
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,6.8,"Drama, Suspense",TV,13.0,152739
38260,Kunoichi Botan,5.64,Hentai,ONA,2.0,2403
38262,Pingu in the City (2018),6.41,"Comedy, Slice of Life",TV,26.0,10012
38265,Muma no Machi Cornelica,6.62,"Supernatural, Hentai",OVA,4.0,7755
38267,Sleeping Beauty,5.99,UNKNOWN,Music,1.0,302
38268,Hangyakusei Million Arthur 2nd Season,6.3,"Action, Adventure, Fantasy",TV,13.0,18587
38271,Spice Paradise: Curry Meshi Ver.,5.54,UNKNOWN,Music,1.0,1201
38276,Houkago Saikoro Club,6.7,Comedy,TV,12.0,48004
38284,Devidol!,5.36,Comedy,TV,11.0,2930
38285,Zuori Qing Kong Pilot,5.86,"Drama, Romance, Slice of Life",ONA,1.0,1341
38290,Tokyo Cosmo,5.63,"Fantasy, Slice of Life",ONA,1.0,348
38291,Bobunemimimmi Specials,5.65,"Avant Garde, Comedy",Special,2.0,2810
38292,Mutafukaz,7.09,"Action, Sci-Fi",Movie,1.0,20920
38295,Joshikausei,5.81,"Comedy, Slice of Life",TV,12.0,63171
38297,"Maou-sama, Retry!",6.55,"Action, Adventure, Fantasy",TV,12.0,231286
38301,Kouya no Kotobuki Hikoutai,6.84,"Action, Adventure",TV,12.0,32314
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,6.65,Comedy,TV,12.0,57280
38313,Oushitsu Kyoushi Heine Movie,7.34,Comedy,Movie,1.0,22826
38325,Yi Ren Zhi Xia: Fanwai Pian,6.54,"Action, Supernatural",ONA,2.0,7751
38328,Azur Lane,6.28,"Action, Sci-Fi",TV,12.0,162902
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,8.6,"Drama, Romance, Supernatural",Movie,1.0,665114
38330,Kimi Omou Koi,7.18,Hentai,OVA,2.0,12478
38331,Stand My Heroes: Piece of Truth,5.76,"Mystery, Romance",TV,12.0,25807
38333,Gochuumon wa Usagi desu ka?? Sing for You,7.75,Slice of Life,OVA,1.0,24471
38337,Gochuumon wa Usagi desu ka? Bloom,7.93,Slice of Life,TV,12.0,59896
38341,Bai Niao,5.79,UNKNOWN,Movie,1.0,660
38346,And2! And2!,5.36,Slice of Life,ONA,1.0,589
38347,KisKis! Wo de Nanyou Shi Bohe Tang,5.78,Romance,Special,4.0,3658
38349,Wotaku ni Koi wa Muzukashii OVA,7.94,Romance,OVA,3.0,193612
38353,Usa Weather Show,4.58,Slice of Life,Special,1.0,433
38354,Ganbare! Memeko-chan,5.19,"Comedy, Slice of Life",OVA,1.0,401
38357,Majimoji Rurumo: Kanketsu-hen,7.4,"Fantasy, Romance, Ecchi",OVA,2.0,8780
38360,Drifters: The Outlandish Knight,7.32,"Action, Adventure, Comedy, Fantasy",OVA,1.0,24380
38361,Tales of Crestoria,5.92,Fantasy,ONA,4.0,1823
38367,Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,5.19,Comedy,ONA,1.0,1836
38368,Youkai Ningen Bem: Part II,5.7,Horror,Special,2.0,476
38372,Magic Knight Rayearth Pilot,6.06,Fantasy,Special,1.0,1192
38373,Macross Δ Movie 2: Zettai Live!!!,7.56,"Action, Sci-Fi",Movie,1.0,7136
38375,Port of Wormy,4.76,Avant Garde,Movie,1.0,309
38376,Factory,4.64,Avant Garde,ONA,2.0,365
38378,Lei Su Deng Shandian Chong Xian 2,5.67,UNKNOWN,TV,40.0,469
38379,Lei Su Deng Shandian Chong Xian 3,5.93,UNKNOWN,TV,40.0,329
38383,Jashin-chan Dropkick Episode 12,7.16,"Comedy, Supernatural",ONA,1.0,30702
38385,Dry Dry Try,5.91,"Adventure, Sci-Fi",Music,1.0,557
38386,Koukyousei Million Arthur,5.45,Fantasy,ONA,1.0,1373
38389,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,5.98,Comedy,ONA,3.0,13517
38390,Chuubyou Gekihatsu Boy,6.76,Comedy,TV,11.0,45775
38392,"Tsunagu, Soramoyou",6.34,UNKNOWN,Music,1.0,971
38393,Senjuushi: Kijuushi-tachi no Happy Birthday!,5.6,Action,OVA,1.0,1208
38395,Otona no Bouguya-san,5.6,"Comedy, Fantasy, Ecchi",ONA,12.0,40041
38397,Nande Koko ni Sensei ga!?,6.51,"Comedy, Ecchi",TV,12.0,333229
38400,Free! Movie 4: The Final Stroke - Zenpen,7.73,Sports,Movie,1.0,55821
38407,Ishii Hiroyuki x Saitou Souma Essay-shuu,4.94,UNKNOWN,ONA,1.0,306
38408,Boku no Hero Academia 4th Season,7.91,Action,TV,25.0,1632615
38409,Cike Wu Liuqi,7.89,"Action, Comedy, Drama, Mystery, Romance",ONA,10.0,90586
38410,Cike Wu Liuqi Fanwai,7.51,"Action, Comedy, Drama, Mystery, Romance",ONA,4.0,20615
38412,Qing Chi Hong Xiaodou Ba!,6.25,"Comedy, Slice of Life",ONA,12.0,832
38413,Arad: Suming Zhi Men,5.94,"Action, Adventure, Fantasy",ONA,20.0,2080
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,7.6,"Drama, Fantasy, Suspense",Movie,1.0,242917
38416,Arad: Gyakuten no Wa,5.82,"Action, Adventure, Comedy, Fantasy",TV,13.0,1993
38419,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,6.56,"Action, Adventure",Movie,1.0,7025
38422,High Score Girl: Extra Stage,7.97,Comedy,OVA,3.0,71143
38424,Controller of Controller,5.41,"Avant Garde, Comedy",Movie,1.0,394
38425,Ikkitousen: Western Wolves,6.29,"Action, Ecchi",OVA,3.0,14120
38429,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,6.55,UNKNOWN,Special,1.0,3688
38431,Persona 5 the Animation TV Specials,6.9,"Action, Fantasy, Supernatural",Special,2.0,33362
38433,God Eater Reso Nantoka Gekijou: Episode EX,5.46,"Fantasy, Sci-Fi",ONA,2.0,2281
38435,Yao Shen Ji 3rd Season,7.47,"Action, Adventure, Fantasy, Romance",ONA,40.0,8169
38436,Doupo Cangqiong 3rd Season,7.69,"Action, Adventure, Fantasy, Romance, Supernatural",ONA,12.0,7711
38440,Shikizakura,5.82,"Action, Drama, Sci-Fi",TV,12.0,16500
38444,God Eater Resonant Ops,6.04,"Fantasy, Sci-Fi",ONA,1.0,3849
38445,loTus feat. Pt. Ajay Pohankar,5.59,UNKNOWN,Music,1.0,341
38446,Larva Island,5.61,Comedy,ONA,13.0,613
38449,Choujigen Kakumei Anime: Dimension High School,5.1,Fantasy,TV,11.0,9495
38450,Mo Dao Zu Shi: Xian Yun Pian,8.41,"Action, Adventure, Drama, Fantasy, Mystery",ONA,8.0,98261
38453,Natural Vacation The Animation,6.84,Hentai,OVA,1.0,5728
38456,Megane no Mahou,6.15,Drama,ONA,1.0,532
38461,Timing (Movie),5.93,"Mystery, Suspense",Movie,1.0,1236
38464,Ashita Sekai ga Owaru toshitemo,6.35,"Drama, Romance",Movie,1.0,24402
38467,Wu Geng Ji Zhi San Jie,7.05,"Action, Fantasy, Supernatural",ONA,42.0,2557
38469,Hanasaku Kizuna no Romantan,5.1,"Action, Adventure, Drama, Fantasy",ONA,1.0,1484
38470,Saimin Seishidou,7.26,Hentai,OVA,6.0,16187
38471,Idol Fantasy,5.26,UNKNOWN,ONA,1.0,516
38472,Isekai Quartet,7.39,"Comedy, Fantasy",TV,12.0,371676
38473,Itsuka Aeru Kimi ni,5.61,"Romance, Sci-Fi",ONA,1.0,2314
38474,Yuru Camp△ Season 2,8.53,Slice of Life,TV,13.0,206367
38475,Yuru Camp△ Movie,8.46,Slice of Life,Movie,1.0,66134
38476,Heya Camp△,7.32,Slice of Life,TV,12.0,92437
38477,Start no Aizu,5.18,UNKNOWN,Music,1.0,296
38480,Toaru Kagaku no Accelerator,7.21,"Action, Fantasy, Sci-Fi",TV,12.0,224403
38481,Toaru Kagaku no Railgun T,8.17,"Action, Fantasy, Sci-Fi",TV,25.0,219430
38483,Ore wo Suki nano wa Omae dake ka yo,7.32,"Comedy, Romance",TV,12.0,435521
38485,Readyyy!,5.45,UNKNOWN,ONA,1.0,593
38486,Go Now!,5.99,UNKNOWN,Music,1.0,449
38487,Daitan Futeki ni Koi Shitai,5.68,UNKNOWN,Music,1.0,437
38488,Special Nu World,5.68,UNKNOWN,Music,1.0,373
38489,Feng Yu Zhou,6.82,"Action, Adventure, Comedy, Drama, Fantasy",Movie,1.0,1534
38490,Xi Xing Ji,6.54,"Action, Adventure, Fantasy",ONA,16.0,2060
38491,Xingchen Bian,7.4,"Action, Adventure, Fantasy, Romance",ONA,12.0,7626
38496,Matsuda-ke Curry Battle,5.06,Gourmet,Special,1.0,318
38498,Banana ga Suki,4.67,Avant Garde,Music,1.0,443
38500,New Yoku feat. Chan-Mika,5.36,UNKNOWN,Music,1.0,264
38501,Catalyst,4.95,Avant Garde,Music,1.0,291
38505,Kunchi,4.86,Avant Garde,ONA,1.0,321
38506,Tokyo Art Month,5.03,Avant Garde,ONA,1.0,300
38507,Houkago no Thesaurus,5.14,Avant Garde,Music,2.0,222
38508,Kanabun no Koushin,4.58,Avant Garde,ONA,1.0,368
38510,Adobe Student and Teacher Edition,4.97,Avant Garde,Special,1.0,441
38511,Oniwa no Soto,5.3,Avant Garde,ONA,2.0,263
38513,Rape Gouhouka!!!,5.86,Hentai,ONA,2.0,6238
38520,Inko Colors the Animation,6.39,"Adventure, Slice of Life",ONA,1.0,1245
38521,Tengu desu,5.28,UNKNOWN,Music,1.0,716
38524,Shingeki no Kyojin Season 3 Part 2,9.05,"Action, Drama",TV,10.0,2104016
38525,Chuldong! Super Wings,5.76,Adventure,TV,52.0,405
38527,Gaikotsu Shotenin Honda-san OVA,6.74,Comedy,OVA,1.0,9406
38528,Quanzhi Fashi III,7.36,"Action, Fantasy",ONA,12.0,52316
38529,Rifle Is Beautiful,6.18,"Comedy, Sports",TV,12.0,37149
38530,Doraemon Movie 39: Nobita no Getsumen Tansaki,7.26,"Adventure, Fantasy, Sci-Fi",Movie,1.0,3974
38533,Huyao Xiao Hongniang: Zhu Ye,7.31,"Comedy, Drama, Romance, Supernatural",ONA,12.0,5020
38534,Huoli Shaonian Wang 3,5.68,UNKNOWN,TV,40.0,392
38535,Huoli Shaonian Wang 3: Xuji,5.96,UNKNOWN,TV,26.0,320
38536,Yi Ren Zhi Xia 3: Rushi Pian,6.82,"Action, Supernatural",ONA,8.0,37783
38539,Sora ni Rakugaki,5.73,Fantasy,Music,1.0,366
38540,Tantei Opera Milky Holmes: Psycho no Aisatsu,6.69,"Comedy, Mystery",Special,1.0,1824
38544,Egao no Daika,6.03,"Action, Drama, Fantasy, Sci-Fi",TV,12.0,36890
38545,Han Solo/Star Wars Story,4.71,Sci-Fi,ONA,2.0,776
38549,TV Yarou Nanaana,6.29,"Adventure, Comedy",TV,24.0,1863
38551,Beat in Love (2018),5.55,UNKNOWN,Music,1.0,490
38554,Aoku Tsuzuku Pass,5.57,Sports,ONA,1.0,441
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,7.47,"Comedy, Fantasy, Romance",TV,12.0,420513
38556,Wo Shi Jiang Xiaobai 2nd Season,6.28,"Drama, Romance, Slice of Life",ONA,12.0,2007
38558,Laidbackers,6.11,"Comedy, Fantasy",Movie,1.0,5062
38562,The iDOLM@STER SideM: Wake Atte Mini! - Shoshi Kantetsu Daisouji!,5.92,"Comedy, Slice of Life",OVA,1.0,1120
38572,Assassins Pride,5.93,Fantasy,TV,12.0,328661
38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,5.55,"Adventure, Comedy, Fantasy, Ecchi",TV,12.0,271866
38578,Star☆Twinkle Precure,7.53,"Action, Fantasy",TV,49.0,10834
38587,BUCK-TICK x HAL,5.31,UNKNOWN,Music,4.0,327
38594,"Kimi to, Nami ni Noretara",7.61,"Drama, Romance, Supernatural",Movie,1.0,206225
